iso_o,iso_d,year,FLOW_T,FLOW_TU,FLOW_TP,fx_GBR,fx_EDEU
EDEU,ZWE,1983,37400000,14647949,9663612,.65972459,2.5532584
EDEU,ZWE,1984,53800000,18904112,14212238,.75180668,2.8459418
EDEU,ZWE,1985,106600000,36209648,28216222,.77924597,2.9439666
EDEU,ZWE,1986,62100000,28597964,19509454,.68219733,2.1714833
EDEU,ZWE,1987,29800000,16579581,10145485,.6119265,1.7973917
EDEU,ZWE,1988,56000000,31886576,17925682,.56217015,1.756225
EGY,EDEU,1953,20799596.25,4952285,1768673.9,.35714298,4.1999998
EGY,EDEU,1954,26416905.75,6289739.5,2246336.3,.35714298,4.1999998
EGY,EDEU,1955,45817953.75,10909037,3896086,.35714298,4.1999998
EGY,EDEU,1956,73764751.5,17563036,6272515,.35714298,4.1999998
EGY,EDEU,1957,170346539.25,40558700,14485255,.35714298,4.1999998
EGY,EDEU,1958,208926460,49744396,17765862,.35714298,4.1999998
EGY,EDEU,1959,221245920,52677604,18813436,.35714298,4.1999998
EGY,EDEU,1960,261700000,62309528,22253410,.35714298,4.1999998
EGY,EDEU,1961,186500000,46239668,16514173,.35714298,4.0333333
EGY,EDEU,1962,171500000,42875000,15312505,.35714298,4
EGY,EDEU,1963,144800000,36200000,12928576,.35714298,4
EGY,EDEU,1964,144200000,36050000,12875005,.35714298,4
EGY,EDEU,1965,234900000,58725000,20973222,.35714298,4
EGY,EDEU,1966,268000000,67000000,23928580,.35714298,4
EGY,EDEU,1967,266200000.0000001,66550000,24097978,.36210334,4
EGY,EDEU,1968,269900000,67475000,28114604,.41666698,4
EGY,EDEU,1969,313299999.9999999,79450552,33104422,.41666698,3.9433334
EGY,EDEU,1970,389700000,106475408,44364788,.41666698,3.6600001
EGY,EDEU,1971,422600000,120488328,49511092,.41092023,3.5073936
EGY,EDEU,1972,395100000,123908568,49611812,.40039048,3.1886415
EGY,EDEU,1973,443300000,165868448,67702680,.40817094,2.6726
EGY,EDEU,1974,626700000,242179504,103593840,.42775643,2.58775
EGY,EDEU,1975,639600000,259969184,117516776,.45204118,2.4602916
EGY,EDEU,1976,559200000,222081024,123590280,.55650985,2.5179999
EGY,EDEU,1977,546300000,235252736,134863808,.57327199,2.3221834
EGY,EDEU,1978,442200000,220150592,114809544,.52150458,2.008625
EGY,EDEU,1979,520700000.0000001,284087904,134140960,.47218117,1.8328834
EGY,EDEU,1980,306800000,168787824,72628552,.43029499,1.8176666
EGY,EDEU,1981,295000000,130530976,64957608,.49764132,2.26
EGY,EDEU,1982,342700000,141226896,80844888,.57244682,2.4265916
EGY,EDEU,1983,334200000,130891568,86352384,.65972459,2.5532584
EGY,EDEU,1984,650400000,228535952,171814848,.75180668,2.8459418
EGY,EDEU,1985,689000000,234037984,182373152,.77924597,2.9439666
EGY,EDEU,1986,714000000,328807520,224311616,.68219733,2.1714833
EGY,EDEU,1987,465100000,258763856,158344464,.6119265,1.7973917
EGY,EDEU,1988,390400000,222294976,124967600,.56217015,1.756225
ESP,EDEU,1960,22800000,5428571.5,1938776.3,.35714298,4.1999998
ESP,EDEU,1965,49300000,12325000,4401787.5,.35714298,4
ESP,EDEU,1970,25800000,7049180,2937160.5,.41666698,3.6600001
ESP,EDEU,1971,40900000,11661081,4791774,.41092023,3.5073936
ESP,EDEU,1972,48500000,15210239,6090035,.40039048,3.1886415
ESP,EDEU,1973,68700000,25705306,10492159,.40817094,2.6726
ESP,EDEU,1974,74400000,28750846,12298359,.42775643,2.58775
ESP,EDEU,1975,108600000,44141108,19953598,.45204118,2.4602916
ESP,EDEU,1976,109900000,43645752,24289292,.55650985,2.5179999
ESP,EDEU,1977,88100000,37938432,21749040,.57327199,2.3221834
ESP,EDEU,1978,153100000,76221296,39749756,.52150458,2.008625
ESP,EDEU,1979,144000000,78564736,37096788,.47218117,1.8328834
ESP,EDEU,1980,167700000,92261144,39699508,.43029499,1.8176666
ESP,EDEU,1981,284900000,126061944,62733632,.49764132,2.26
ESP,EDEU,1982,165000000,67996608,38924444,.57244682,2.4265916
ESP,EDEU,1983,96900000,37951504,25037540,.65972459,2.5532584
ESP,EDEU,1984,164800000,57907016,43534880,.75180668,2.8459418
ESP,EDEU,1985,397100000,134886032,105109400,.77924597,2.9439666
ESP,EDEU,1986,370500000,170620704,116396992,.68219733,2.1714833
ESP,EDEU,1987,320500000,178313952,109115032,.6119265,1.7973917
ESP,EDEU,1988,471500000,268473568,150927824,.56217015,1.756225
ETH,EDEU,1955,197541.0000000001,47033.574,16797.711,.35714298,4.1999998
ETH,EDEU,1956,305768.2500000001,72801.969,26000.713,.35714298,4.1999998
ETH,EDEU,1957,1046547,249177.88,88992.133,.35714298,4.1999998
ETH,EDEU,1958,1167500,277976.19,99277.242,.35714298,4.1999998
ETH,EDEU,1959,252180,60042.859,21443.887,.35714298,4.1999998
ETH,EDEU,1960,300000,71428.578,25510.215,.35714298,4.1999998
ETH,EDEU,1961,579080,143573.56,51276.289,.35714298,4.0333333
ETH,EDEU,1965,400000,100000,35714.297,.35714298,4
ETH,EDEU,1970,600000,163934.42,68306.063,.41666698,3.6600001
ETH,EDEU,1971,300000,85533.602,35147.488,.41092023,3.5073936
ETH,EDEU,1972,400000,125445.27,50227.094,.40039048,3.1886415
ETH,EDEU,1973,400000,149666.98,61089.715,.40817094,2.6726
ETH,EDEU,1974,400000,154574.44,66120.211,.42775643,2.58775
ETH,EDEU,1975,200000,81291.18,36746.961,.45204118,2.4602916
ETH,EDEU,1976,200000,79428.125,44202.535,.55650985,2.5179999
ETH,EDEU,1977,278200000,119801048,68678584,.57327199,2.3221834
ETH,EDEU,1978,316500000,157570480,82173728,.52150458,2.008625
ETH,EDEU,1979,63300000,34535748,16307130,.47218117,1.8328834
ETH,EDEU,1980,132300000,72785624,31319290,.43029499,1.8176666
ETH,EDEU,1981,62400000,27610620,13740186,.49764132,2.26
ETH,EDEU,1982,129100000,53202196,30455428,.57244682,2.4265916
ETH,EDEU,1983,193900000,75942176,50100920,.65972459,2.5532584
ETH,EDEU,1984,93700000,32924074,24752538,.75180668,2.8459418
ETH,EDEU,1985,112000000,38043908,29645562,.77924597,2.9439666
ETH,EDEU,1986,94700000,43610744,29751134,.68219733,2.1714833
ETH,EDEU,1987,93600000,52075460,31866354,.6119265,1.7973917
ETH,EDEU,1988,95500000,54378000,30569688,.56217015,1.756225
FIN,EDEU,1953,77767058.25000002,18515968,6612848,.35714298,4.1999998
FIN,EDEU,1954,120784763.25,28758278,10270817,.35714298,4.1999998
FIN,EDEU,1955,155447955,37011420,13218369,.35714298,4.1999998
FIN,EDEU,1956,158963764.5,37848516,13517332,.35714298,4.1999998
FIN,EDEU,1957,157873086,37588832,13424588,.35714298,4.1999998
FIN,EDEU,1958,106270520,25302506,9036613,.35714298,4.1999998
FIN,EDEU,1959,95412770.00000002,22717328,8113334.5,.35714298,4.1999998
FIN,EDEU,1960,111400000,26523810,9472793,.35714298,4.1999998
FIN,EDEU,1961,123900000,30719008,10971078,.35714298,4.0333333
FIN,EDEU,1962,120400000,30100000,10750004,.35714298,4
FIN,EDEU,1963,104100000,26025000,9294646,.35714298,4
FIN,EDEU,1964,112100000,28025000,10008932,.35714298,4
FIN,EDEU,1965,112500000,28125000,10044646,.35714298,4
FIN,EDEU,1966,121700000,30425000,10866075,.35714298,4
FIN,EDEU,1967,113300000,28325000,10256577,.36210334,4
FIN,EDEU,1968,96900000,24225000,10093758,.41666698,4
FIN,EDEU,1969,104000000,26373626,10989019,.41666698,3.9433334
FIN,EDEU,1970,132800000,36284152,15118408,.41666698,3.6600001
FIN,EDEU,1971,126700000,36123692,14843956,.41092023,3.5073936
FIN,EDEU,1972,122600000,38448976,15394604,.40039048,3.1886415
FIN,EDEU,1973,148400000,55526452,22664284,.40817094,2.6726
FIN,EDEU,1974,229700000,88764376,37969532,.42775643,2.58775
FIN,EDEU,1975,275900000,112141176,50692428,.45204118,2.4602916
FIN,EDEU,1976,334400000,132803816,73906632,.55650985,2.5179999
FIN,EDEU,1977,355100000,152916432,87662704,.57327199,2.3221834
FIN,EDEU,1978,289300000,144028880,75111720,.52150458,2.008625
FIN,EDEU,1979,659800000,359979264,169975424,.47218117,1.8328834
FIN,EDEU,1980,639000000,351549600,151270032,.43029499,1.8176666
FIN,EDEU,1981,515600000,228141600,113532688,.49764132,2.26
FIN,EDEU,1982,521500000,214910496,123024832,.57244682,2.4265916
FIN,EDEU,1983,546000000,213844400,141078416,.65972459,2.5532584
FIN,EDEU,1984,543200000,190868272,143496048,.75180668,2.8459418
FIN,EDEU,1985,633500000,215185856,167682704,.77924597,2.9439666
FIN,EDEU,1986,575300000,264934112,180737344,.68219733,2.1714833
FIN,EDEU,1987,536100000,298265536,182516592,.6119265,1.7973917
FIN,EDEU,1988,594100000,338282400,190172272,.56217015,1.756225
FRA,EDEU,1953,29262336.75,6967223.5,2488295,.35714298,4.1999998
FRA,EDEU,1954,37307929.5,8882841,3172444.3,.35714298,4.1999998
FRA,EDEU,1955,48994371,11665327,4166189.8,.35714298,4.1999998
FRA,EDEU,1956,56121608.25000001,13362288,4772247.5,.35714298,4.1999998
FRA,EDEU,1957,102558453.75,24418680,8720960,.35714298,4.1999998
FRA,EDEU,1958,108306640,25787296,9209752,.35714298,4.1999998
FRA,EDEU,1959,113326890,26982594,9636644,.35714298,4.1999998
FRA,EDEU,1960,113600000,27047620,9659868,.35714298,4.1999998
FRA,EDEU,1961,163600000,40561984,14486428,.35714298,4.0333333
FRA,EDEU,1962,103300000,25825000,9223218,.35714298,4
FRA,EDEU,1963,115900000,28975000,10348218,.35714298,4
FRA,EDEU,1964,149500000,37375000,13348219,.35714298,4
FRA,EDEU,1965,245300000,61325000,21901794,.35714298,4
FRA,EDEU,1966,286800000,71700000,25607152,.35714298,4
FRA,EDEU,1967,269600000,67400000,24405766,.36210334,4
FRA,EDEU,1968,259200000,64800000,27000020,.41666698,4
FRA,EDEU,1969,307000000,77852912,32438738,.41666698,3.9433334
FRA,EDEU,1970,466800000,127540984,53142116,.41666698,3.6600001
FRA,EDEU,1971,756200000,215601696,88595096,.41092023,3.5073936
FRA,EDEU,1972,915800000,287206944,114994928,.40039048,3.1886415
FRA,EDEU,1973,711599999.9999999,266257568,108678600,.40817094,2.6726
FRA,EDEU,1974,918100000,354786976,151762416,.42775643,2.58775
FRA,EDEU,1975,1143900000,464944896,210174240,.45204118,2.4602916
FRA,EDEU,1976,1669400000,662986496,368958528,.55650985,2.5179999
FRA,EDEU,1977,1066100000,459093792,263185616,.57327199,2.3221834
FRA,EDEU,1978,1357400000,675785664,352425312,.52150458,2.008625
FRA,EDEU,1979,1971300000,1075518464,507839552,.47218117,1.8328834
FRA,EDEU,1980,2177200000,1197799424,515407104,.43029499,1.8176666
FRA,EDEU,1981,3214900000,1422522112,707905792,.49764132,2.26
FRA,EDEU,1982,2673700000,1101833472,630741056,.57244682,2.4265916
FRA,EDEU,1983,2963000000,1160477952,765595840,.65972459,2.5532584
FRA,EDEU,1984,2286200000,803319296,603940800,.75180668,2.8459418
FRA,EDEU,1985,2735000000,929018688,723934080,.77924597,2.9439666
FRA,EDEU,1986,2786300000,1283132160,875349312,.68219733,2.1714833
FRA,EDEU,1987,2947700000,1639987584,1003551872,.6119265,1.7973917
FRA,EDEU,1988,3109500000,1770558976,995355392,.56217015,1.756225
GBR,EDEU,1953,108524612.25,25839194,9228287,.35714298,4.1999998
GBR,EDEU,1954,140278277.25,33399592,11928430,.35714298,4.1999998
GBR,EDEU,1955,123911795.25,29502810,10536722,.35714298,4.1999998
GBR,EDEU,1956,124298471.25,29594876,10569602,.35714298,4.1999998
GBR,EDEU,1957,201979368,48090328,17175124,.35714298,4.1999998
GBR,EDEU,1958,192688870,45878304,16385114,.35714298,4.1999998
GBR,EDEU,1959,214446400,51058668,18235246,.35714298,4.1999998
GBR,EDEU,1960,263000000,62619052,22363956,.35714298,4.1999998
GBR,EDEU,1961,289700000,71826448,25652312,.35714298,4.0333333
GBR,EDEU,1962,221600000,55400000,19785722,.35714298,4
GBR,EDEU,1963,267900000,66975000,23919652,.35714298,4
GBR,EDEU,1964,241100000,60275000,21526794,.35714298,4
GBR,EDEU,1965,332400000,83100000,29678582,.35714298,4
GBR,EDEU,1966,333700000,83425000,29794654,.35714298,4
GBR,EDEU,1967,332200000,83050000,30072682,.36210334,4
GBR,EDEU,1968,287799999.9999999,71950000,29979190,.41666698,4
GBR,EDEU,1969,348300000,88326288,36802648,.41666698,3.9433334
GBR,EDEU,1970,552100000,150846992,62852960,.41666698,3.6600001
GBR,EDEU,1971,625200000,178252016,73247360,.41092023,3.5073936
GBR,EDEU,1972,746800000,234206320,93773976,.40039048,3.1886415
GBR,EDEU,1973,714800000,267454912,109167320,.40817094,2.6726
GBR,EDEU,1974,1604000000,619843520,265142048,.42775643,2.58775
GBR,EDEU,1975,1055200000,428892256,193876960,.45204118,2.4602916
GBR,EDEU,1976,2612200000,1037410688,577329280,.55650985,2.5179999
GBR,EDEU,1977,1295300000,557794048,319767712,.57327199,2.3221834
GBR,EDEU,1978,1401700000,697840576,363927072,.52150458,2.008625
GBR,EDEU,1979,2108100000,1150155008,543081536,.47218117,1.8328834
GBR,EDEU,1980,1757300000,966788928,416004448,.43029499,1.8176666
GBR,EDEU,1981,1711800000,757433600,376930272,.49764132,2.26
GBR,EDEU,1982,2255700000,929575424,532132512,.57244682,2.4265916
GBR,EDEU,1983,2930400000,1147709952,757172480,.65972459,2.5532584
GBR,EDEU,1984,2523300000,886630912,666575040,.75180668,2.8459418
GBR,EDEU,1985,2752900000,935098944,728672064,.77924597,2.9439666
GBR,EDEU,1986,2139200000,985133056,672055168,.68219733,2.1714833
GBR,EDEU,1987,2152700000,1197680000,732892096,.6119265,1.7973917
GBR,EDEU,1988,2250500000,1281441792,720388352,.56217015,1.756225
GHA,EDEU,1957,2672057.250000001,636204.13,227215.84,.35714298,4.1999998
GHA,EDEU,1958,1896020,451433.34,161226.25,.35714298,4.1999998
GHA,EDEU,1959,7528040.000000001,1792390.5,640139.69,.35714298,4.1999998
GHA,EDEU,1960,7000000,1666666.8,595238.31,.35714298,4.1999998
GHA,EDEU,1961,23400000,5801653,2072019.6,.35714298,4.0333333
GHA,EDEU,1962,20400000,5100000,1821429.3,.35714298,4
GHA,EDEU,1963,36700000,9175000,3276787,.35714298,4
GHA,EDEU,1964,32500000,8125000,2901786.8,.35714298,4
GHA,EDEU,1965,53000000,13250000,4732144.5,.35714298,4
GHA,EDEU,1966,31400000,7850000,2803572.5,.35714298,4
GHA,EDEU,1967,24200000,6050000,2190725.3,.36210334,4
GHA,EDEU,1970,2200000,601092.88,250455.56,.41666698,3.6600001
GHA,EDEU,1971,2300000,655757.63,269464.06,.41092023,3.5073936
GHA,EDEU,1972,300000,94083.953,37670.32,.40039048,3.1886415
GHA,EDEU,1973,1300000,486417.72,198541.58,.40817094,2.6726
GHA,EDEU,1974,18500000,7149068,3058059.8,.42775643,2.58775
GHA,EDEU,1975,13700000,5568445.5,2517166.8,.45204118,2.4602916
GHA,EDEU,1976,9100000,3613979.5,2011215.3,.55650985,2.5179999
GHA,EDEU,1977,17700000,7622137,4369557.5,.57327199,2.3221834
GHA,EDEU,1978,15500000,7716721.5,4024305.5,.52150458,2.008625
GHA,EDEU,1979,4700000,2564265.8,1210798,.47218117,1.8328834
GHA,EDEU,1980,49500000,27232716,11718101,.43029499,1.8176666
GHA,EDEU,1981,46400000,20530974,10217061,.49764132,2.26
GHA,EDEU,1982,74700000,30783918,17622156,.57244682,2.4265916
GHA,EDEU,1983,115700000,45314644,29895186,.65972459,2.5532584
GHA,EDEU,1984,112500000,39529972,29718896,.75180668,2.8459418
GHA,EDEU,1985,189800000,64470840,50238644,.77924597,2.9439666
GHA,EDEU,1986,236800000,109049888,74393544,.68219733,2.1714833
GHA,EDEU,1987,263200000,146434416,89607096,.6119265,1.7973917
GHA,EDEU,1988,124500000,70890688,39852628,.56217015,1.756225
GIN,EDEU,1959,13323510,3172264.5,1132952,.35714298,4.1999998
GIN,EDEU,1960,38400000,9142858,3265307.5,.35714298,4.1999998
GIN,EDEU,1961,35300000,8752066,3125739,.35714298,4.0333333
GIN,EDEU,1962,17600000,4400000,1571429.1,.35714298,4
GIN,EDEU,1963,15900000,3975000,1419643.4,.35714298,4
GIN,EDEU,1964,17400000,4350000,1553572,.35714298,4
GIN,EDEU,1965,18900000,4725000,1687500.6,.35714298,4
GIN,EDEU,1966,27200000,6800000,2428572.3,.35714298,4
GIN,EDEU,1967,14100000,3525000,1276414.3,.36210334,4
GIN,EDEU,1968,15800000,3950000,1645834.6,.41666698,4
GIN,EDEU,1970,8900000,2431694,1013206.6,.41666698,3.6600001
GIN,EDEU,1975,6600000,2682608.8,1212649.6,.45204118,2.4602916
GIN,EDEU,1980,3800000,2090592.4,899571.44,.43029499,1.8176666
GIN,EDEU,1983,32200000,12611336,8320008.5,.65972459,2.5532584
GIN,EDEU,1984,25200000,8854714,6657033,.75180668,2.8459418
GIN,EDEU,1985,8500000,2887261,2249886.5,.77924597,2.9439666
GIN,EDEU,1986,17200000,7920853,5403585,.68219733,2.1714833
GIN,EDEU,1987,13200000,7343975.5,4493973,.6119265,1.7973917
GIN,EDEU,1988,2000000,1138806.3,640202.88,.56217015,1.756225
GRC,EDEU,1953,11299765.5,2690420.5,960864.81,.35714298,4.1999998
GRC,EDEU,1954,17214437.25,4098675.8,1463813.3,.35714298,4.1999998
GRC,EDEU,1955,18719111.25,4456931.5,1591761.9,.35714298,4.1999998
GRC,EDEU,1956,28400721.75,6762077,2415028.3,.35714298,4.1999998
GRC,EDEU,1957,24621174,5862184.5,2093638.1,.35714298,4.1999998
GRC,EDEU,1958,27506300,6549119.5,2338972,.35714298,4.1999998
GRC,EDEU,1959,20435920,4865695.5,1737749,.35714298,4.1999998
GRC,EDEU,1960,23200000,5523810,1972790,.35714298,4.1999998
GRC,EDEU,1961,57300000,14206612,5073792,.35714298,4.0333333
GRC,EDEU,1962,45300000,11325000,4044644.3,.35714298,4
GRC,EDEU,1963,41800000,10450000,3732144.3,.35714298,4
GRC,EDEU,1964,51400000,12850000,4589287.5,.35714298,4
GRC,EDEU,1965,100800000,25200000,9000003,.35714298,4
GRC,EDEU,1966,77800000,19450000,6946431,.35714298,4
GRC,EDEU,1967,77300000,19325000,6997647,.36210334,4
GRC,EDEU,1970,86100000,23524590,9801920,.41666698,3.6600001
GRC,EDEU,1975,182200000,74056264,33476480,.45204118,2.4602916
GRC,EDEU,1976,229900000,91302624,50810808,.55650985,2.5179999
GRC,EDEU,1977,388800000,167428640,95982152,.57327199,2.3221834
GRC,EDEU,1978,284700000,141738752,73917408,.52150458,2.008625
GRC,EDEU,1979,487800000,266138048,125665376,.47218117,1.8328834
GRC,EDEU,1980,346500000,190629008,82026704,.43029499,1.8176666
GRC,EDEU,1981,271100000,119955752,59694940,.49764132,2.26
GRC,EDEU,1982,242700000,100016832,57254316,.57244682,2.4265916
GRC,EDEU,1983,270400000,105903888,69867400,.65972459,2.5532584
GRC,EDEU,1984,416400000,146313600,109999544,.75180668,2.8459418
GRC,EDEU,1985,439000000,149118544,116200024,.77924597,2.9439666
GRC,EDEU,1986,305700000,140779344,96039296,.68219733,2.1714833
GRC,EDEU,1987,254900000,141816608,86781344,.6119265,1.7973917
GRC,EDEU,1988,319600000,181981232,102304416,.56217015,1.756225
HUN,EDEU,1953,323371464.75,76993208,27497584,.35714298,4.1999998
HUN,EDEU,1954,398965572.0000001,94991808,33925656,.35714298,4.1999998
HUN,EDEU,1955,454863370.5,108300808,38678872,.35714298,4.1999998
HUN,EDEU,1956,364950693,86893024,31033234,.35714298,4.1999998
HUN,EDEU,1957,463570935.7500001,110374040,39419316,.35714298,4.1999998
HUN,EDEU,1958,579850550.0000001,138059664,49307040,.35714298,4.1999998
HUN,EDEU,1959,715401970.0000001,170333808,60833524,.35714298,4.1999998
HUN,EDEU,1960,788300000,187690480,67032340,.35714298,4.1999998
HUN,EDEU,1961,853500000,211611568,75575584,.35714298,4.0333333
HUN,EDEU,1962,886500000,221624992,79151808,.35714298,4
HUN,EDEU,1963,912100000,228024992,81437528,.35714298,4
HUN,EDEU,1964,993400000,248350000,88696464,.35714298,4
HUN,EDEU,1965,1052800000,263200000,94000032,.35714298,4
HUN,EDEU,1966,1229400000,307350016,109767904,.35714298,4
HUN,EDEU,1967,1414200000,353550016,128021640,.36210334,4
HUN,EDEU,1968,1533000000,383249984,159687616,.41666698,4
HUN,EDEU,1969,1668400000,423093824,176289232,.41666698,3.9433334
HUN,EDEU,1970,2054500000,561338816,233891344,.41666698,3.6600001
HUN,EDEU,1971,2351200000,670355328,275462560,.41092023,3.5073936
HUN,EDEU,1972,2493000000,781837632,313040352,.40039048,3.1886415
HUN,EDEU,1973,2772800000,1037491584,423473920,.40817094,2.6726
HUN,EDEU,1974,3388100000,1309284096,560054720,.42775643,2.58775
HUN,EDEU,1975,4029700000,1637895296,740396096,.45204118,2.4602916
HUN,EDEU,1976,5104200000,2027085056,1128092800,.55650985,2.5179999
HUN,EDEU,1977,5739700000,2471682560,1416946432,.57327199,2.3221834
HUN,EDEU,1978,6010100000,2992146432,1560418048,.52150458,2.008625
HUN,EDEU,1979,6318400000,3447246080,1627724672,.47218117,1.8328834
HUN,EDEU,1980,6368100000,3503447552,1507515904,.43029499,1.8176666
HUN,EDEU,1981,6861200000,3035929344,1510803840,.49764132,2.26
HUN,EDEU,1982,7630200000,3144410368,1800007680,.57244682,2.4265916
HUN,EDEU,1983,8231299999.999999,3223841280,2126847360,.65972459,2.5532584
HUN,EDEU,1984,8579299999.999999,3014573312,2266376448,.75180668,2.8459418
HUN,EDEU,1985,8820600000,2996161792,2334747136,.77924597,2.9439666
HUN,EDEU,1986,9255100000,4262109696,2907599872,.68219733,2.1714833
HUN,EDEU,1987,9266200000,5155359232,3154700800,.6119265,1.7973917
HUN,EDEU,1988,9973000000,5678657536,3192371712,.56217015,1.756225
IDN,EDEU,1953,145003.5,34524.645,12330.234,.35714298,4.1999998
IDN,EDEU,1954,2257011.000000001,537383.63,191922.8,.35714298,4.1999998
IDN,EDEU,1955,30703965.75,7310468.5,2610882.5,.35714298,4.1999998
IDN,EDEU,1956,17458211.25,4156717.3,1484542.4,.35714298,4.1999998
IDN,EDEU,1957,3258375.750000001,775803.81,277072.88,.35714298,4.1999998
IDN,EDEU,1958,3824730,910650.06,325232.28,.35714298,4.1999998
IDN,EDEU,1959,11394800,2713047.8,968946,.35714298,4.1999998
IDN,EDEU,1960,20700000,4928571.5,1760204.8,.35714298,4.1999998
IDN,EDEU,1961,10100000,2504132.3,894333.25,.35714298,4.0333333
IDN,EDEU,1962,7500000,1875000,669643.13,.35714298,4
IDN,EDEU,1963,1600000,400000,142857.19,.35714298,4
IDN,EDEU,1964,26000000,6500000,2321429.5,.35714298,4
IDN,EDEU,1965,77000000,19250000,6875002.5,.35714298,4
IDN,EDEU,1966,118500000,29625000,10580361,.35714298,4
